"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0017158","GO:0017158","regulation of calcium ion-dependent exocytosis",39,0.530865355554511,1.7821573228803,0.00248187314335421,0.0380473562461776,0.0328337739813185,7426,"tags=56%, list=21%, signal=44%","127833/5864/22895/9066/8941/8372/6860/7784/6861/57586/23208/6812/84258/488/3745/9501/91683/192683/1020/143425/55503/148281"
"GO:0048644","GO:0048644","muscle organ morphogenesis",81,0.429825743055714,1.65148743613541,0.00251283015977298,0.0383358340317057,0.0330827220119616,3404,"tags=22%, list=10%, signal=20%","4633/129446/4617/5457/29895/4618/4625/3084/1270/8557/7135/5629/9421/6262/4624/6899/6474/23414"
"GO:0021872","GO:0021872","forebrain generation of neurons",81,0.42962670771927,1.65072269748772,0.00251283015977298,0.0383358340317057,0.0330827220119616,5398,"tags=30%, list=16%, signal=25%","10716/1996/429/26468/6299/1813/431707/6092/5080/5629/8320/7474/9723/9760/1638/57178/6900/170302/3400/2737/5048/166614/25942/79625"
"GO:0061844","GO:0061844","antimicrobial humoral immune response mediated by antimicrobial peptide",114,-0.420621890020133,-1.53629488335672,0.00256361492345311,0.0389225765781967,0.0335890639515187,6931,"tags=36%, list=20%, signal=29%","6387/6360/5319/6366/6863/116842/5196/2125/6370/6373/6280/64127/4922/10578/2920/3853/5225/10563/6363/2919/6372/3627/4283/3960/6347/6352/6361/6846/5197/6348/2921/5968/133/6374/354/6364/6351/414062/3576/7432/6354"
"GO:0030168","GO:0030168","platelet activation",139,-0.408997516323845,-1.52734985592169,0.00256017382959613,0.0389225765781967,0.0335890639515187,8849,"tags=35%, list=25%, signal=26%","3570/10461/1192/928/51206/50848/2149/10019/2814/6850/5155/152/5341/958/2815/1609/3690/5196/7056/3710/5359/340205/63036/5023/5777/7409/10077/5156/11117/11093/3932/84034/83706/239/1281/2623/81027/151/114897/3569/139189/9002/64714/150/1311/6288/2244/2266"
"GO:0010644","GO:0010644","cell communication by electrical coupling",32,0.568415307109167,1.85107781943125,0.00258418277602075,0.0391407635811681,0.0337773530587794,5520,"tags=44%, list=16%, signal=37%","6910/5566/3736/2702/482/6262/857/10052/478/288/801/6546/808/477"
"GO:0045058","GO:0045058","T cell selection",64,-0.499049639693558,-1.67327648784516,0.00263427568644235,0.0398040316640427,0.0343497343349244,9371,"tags=52%, list=27%, signal=38%","8995/6693/5771/3714/3570/387357/6850/3707/3594/51561/3600/2625/3593/84433/1794/1514/6776/5788/3718/10538/326/4063/114836/940/912/915/3569/969/30009/9021/7535/1236/8456"
"GO:0001778","GO:0001778","plasma membrane repair",28,0.58650711435,1.85373699156323,0.00271420858588791,0.0407994067132632,0.0352087143697339,3316,"tags=21%, list=10%, signal=19%","493829/5864/9066/859/23208/203859"
"GO:0019228","GO:0019228","neuronal action potential",39,0.528188668465216,1.77317147091739,0.00272598949224146,0.0407994067132632,0.0352087143697339,5961,"tags=44%, list=17%, signal=36%","3737/6323/2741/6334/2257/3736/6330/6335/6326/3786/288/57369/2898/3751/1812/348980/2890"
"GO:0021762","GO:0021762","substantia nigra development",46,0.501622807965542,1.76293720506349,0.00272091338471508,0.0407994067132632,0.0352087143697339,9815,"tags=48%, list=28%, signal=34%","9118/84630/7533/9143/2254/4129/10409/801/7531/808/54145/57447/4155/8655/4099/522/6271/1267/805/64426/7707/5810"
"GO:0086002","GO:0086002","cardiac muscle cell action potential involved in contraction",61,0.465144885800391,1.69119247074343,0.00272129830615765,0.0407994067132632,0.0352087143697339,6853,"tags=49%, list=20%, signal=40%","6323/6334/2257/6330/859/6327/55800/2702/6262/857/3760/6335/6326/6324/3741/29119/287/10052/3759/23327/781/3757/23630/3752/9722/3728/1829/8913/6331/3781"
"GO:0015872","GO:0015872","dopamine transport",44,0.511865269781563,1.75493122802799,0.00275311354311408,0.0411079554097128,0.0354749830191482,6425,"tags=41%, list=19%, signal=33%","3351/3737/8973/6623/6530/1813/6581/6860/1137/23208/5865/4986/55315/1812/3840/1133/1141/5579"
"GO:0032732","GO:0032732","positive regulation of interleukin-1 production",71,-0.470152173025859,-1.59336440059582,0.00282200852679385,0.042037277960448,0.0362769616478117,7385,"tags=34%, list=21%, signal=27%","4671/115362/22861/1958/84868/91662/5027/64127/177/79792/4210/3458/4023/11027/338322/10392/6363/114548/3569/6348/64581/353514/6288/3495"
"GO:0071887","GO:0071887","leukocyte apoptotic process",124,-0.421933879306552,-1.55554037403962,0.00283921514867388,0.0421940773624099,0.036412275021259,9407,"tags=40%, list=27%, signal=29%","842/602/3958/10758/6482/10572/6097/80301/10461/301/3661/100/3059/407975/25865/3707/3559/578/6387/64332/406884/6366/939/11035/604/5027/11200/57864/695/1942/1514/64127/3718/171558/6363/1831/55716/3665/3575/6352/356/79444/84941/3569/5133/101/1236/3620/10859"
"GO:0045619","GO:0045619","regulation of lymphocyte differentiation",222,-0.370740704748469,-1.4613893250201,0.00285431787167553,0.0423189475997715,0.0365200344441214,9404,"tags=37%, list=27%, signal=27%","3549/8995/5897/3635/5771/3623/729230/150372/7494/3142/3398/301/639/861/678/6603/4860/4092/3071/6850/56833/51043/100/407975/7704/3707/865/3559/914/64332/3594/3606/939/51561/604/3600/2625/4192/3593/864/64410/3601/407030/84433/57864/3574/695/3726/2175/6776/84807/56253/5788/5777/3718/3458/8808/22806/10538/146850/2648/6363/3566/114548/11006/940/941/5105/399/3575/257101/9840/1960/969/10288/101/80149/30009/7535/1493/8456/115352"
"GO:0014059","GO:0014059","regulation of dopamine secretion",24,0.621956355596383,1.87119862826946,0.00286361048116767,0.0423572922694496,0.036553124791042,3803,"tags=38%, list=11%, signal=33%","3351/3737/8973/6623/1813/6860/1137/23208/4986"
"GO:0090022","GO:0090022","regulation of neutrophil chemotaxis",35,-0.5719406211194,-1.73421669866045,0.00287295722539589,0.0423962566252346,0.0365867499092472,7827,"tags=46%, list=23%, signal=35%","3071/6375/6366/51561/719/4192/1906/64127/728/407008/7130/6363/27202/1236/3929/3576"
"GO:0051968","GO:0051968","positive regulation of synaptic transmission, glutamatergic",35,0.562986017745775,1.86095450972283,0.00291362792508112,0.0428962097314974,0.0370181950584469,6288,"tags=57%, list=18%, signal=47%","10368/2902/10369/2904/2903/27091/54413/59284/5021/27092/7143/2905/6812/1956/5649/59283/57555/23096/1812/9378"
"GO:0031639","GO:0031639","plasminogen activation",26,-0.615782812142606,-1.74252588818277,0.00297344221579129,0.043540100200537,0.0375738540112631,8438,"tags=58%, list=24%, signal=44%","861/2160/1522/302/3249/3818/5327/7057/2161/5329/5328/5054/2244/2266/350"
"GO:0045103","GO:0045103","intermediate filament-based process",86,0.417708771221923,1.61853999751774,0.00297804358559721,0.043540100200537,0.0375738540112631,2523,"tags=20%, list=7%, signal=18%","4741/147183/5630/4744/4747/390792/6469/3861/9118/83481/144501/353288/54474/342574/3890/3884/2670"
"GO:0042100","GO:0042100","B cell proliferation",93,-0.453432311596177,-1.61378291426022,0.00297006420111444,0.043540100200537,0.0375738540112631,7827,"tags=33%, list=23%, signal=26%","3071/100/6929/958/51237/64332/57162/604/84433/3574/695/5788/2355/2213/7293/10673/22806/952/1880/3596/930/3497/3575/973/23529/931/1493/406961/3578/23495/115352"
"GO:0086003","GO:0086003","cardiac muscle cell contraction",84,0.434367853273542,1.66880162132133,0.00299844114440267,0.0436363001567909,0.0376568718062504,6853,"tags=43%, list=20%, signal=34%","6323/6334/2257/10021/6330/859/6327/55800/2702/6262/857/3760/6335/6326/6324/3741/29119/287/10052/487/3759/6548/23327/488/781/3757/23630/3752/9722/477/3728/1829/5350/8913/6331/3781"
"GO:0001912","GO:0001912","positive regulation of leukocyte mediated cytotoxicity",68,-0.47881450851152,-1.61469227937681,0.00299630774644027,0.0436363001567909,0.0376568718062504,10207,"tags=51%, list=29%, signal=36%","10666/11126/3902/3136/3133/2150/51571/3134/567/3684/6375/259197/3594/51561/3592/80328/3822/3593/5027/4843/56253/5788/7409/8807/4068/3824/3821/22914/100528032/114836/912/3823/8302/909/26228"
"GO:0032435","GO:0032435","negative regulation of proteasomal ubiquitin-dependent protein catabolic process",40,0.525087617771939,1.7866967854481,0.00300789235795139,0.0436598048521298,0.0376771556821986,7732,"tags=30%, list=22%, signal=23%","2272/4130/6469/83844/143941/3326/51322/131377/9683/8239/7874/1460"
"GO:0002448","GO:0002448","mast cell mediated immunity",56,-0.502457637951598,-1.64074865614228,0.00301388139891206,0.0436598048521298,0.0376771556821986,8339,"tags=48%, list=24%, signal=37%","8773/8832/8509/6850/6813/10417/8673/387695/695/201294/2242/7462/30817/2624/284021/2294/5729/3596/2268/3566/2623/8013/3497/3598/27040/401258/116449"
"GO:0045773","GO:0045773","positive regulation of axon extension",37,0.537475183959033,1.80348614946855,0.00302648149886869,0.0437420072010404,0.0377480939446997,5423,"tags=41%, list=16%, signal=34%","5458/57611/4131/1826/3897/7224/4137/2664/659/3984/9175/57698/5048/6792/9037"
"GO:0006835","GO:0006835","dicarboxylic acid transport",106,0.399344539852586,1.59127984495183,0.0030382388200006,0.043811681249141,0.0378082206439873,5569,"tags=26%, list=16%, signal=22%","57084/2352/11230/157724/320/2348/9058/6860/3766/84230/284111/196500/1811/65012/2670/4915/57030/552/6812/6519/7200/1244/6507/4923/116369/246213/477/375611"
"GO:0007272","GO:0007272","ensheathment of neurons",160,0.341844167204768,1.46984289022081,0.00309828306545516,0.0444744450941245,0.0383801667773368,6517,"tags=25%, list=19%, signal=20%","10215/7368/81615/79152/6334/50846/3766/10100/5454/4359/4915/6326/26011/27242/6654/23385/11076/5453/287/114569/8506/23136/400746/23114/7504/6547/1605/57463/6900/225/4653/3400/349149/7038/5803/7248/9514/1191/4155/7122"
"GO:0008366","GO:0008366","axon ensheathment",160,0.341844167204768,1.46984289022081,0.00309828306545516,0.0444744450941245,0.0383801667773368,6517,"tags=25%, list=19%, signal=20%","10215/7368/81615/79152/6334/50846/3766/10100/5454/4359/4915/6326/26011/27242/6654/23385/11076/5453/287/114569/8506/23136/400746/23114/7504/6547/1605/57463/6900/225/4653/3400/349149/7038/5803/7248/9514/1191/4155/7122"
"GO:0048935","GO:0048935","peripheral nervous system neuron development",15,0.7085009622838,1.887495522768,0.00316848204743812,0.0453789855138757,0.0391607591398367,2541,"tags=40%, list=7%, signal=37%","5457/4744/3235/429/9480/4915"
"GO:0015813","GO:0015813","L-glutamate transmembrane transport",34,0.544996482128449,1.78977919619787,0.00320349037976366,0.0457445122821682,0.039476198226237,9540,"tags=47%, list=27%, signal=34%","57084/11230/157724/3766/57030/6519/6507/4923/246213/477/6509/6506/7957/7124/6511/2911"
"GO:0003208","GO:0003208","cardiac ventricle morphogenesis",71,0.429556378455076,1.61785847031719,0.00320848938267899,0.0457445122821682,0.039476198226237,4447,"tags=21%, list=13%, signal=18%","4633/5457/6910/4625/3084/7135/2931/5629/9421/6262/4624/23414/26508/3670/23493"
"GO:0015800","GO:0015800","acidic amino acid transport",73,0.432255450191606,1.62483841772469,0.00324286500440646,0.0461304850626829,0.0398092816330409,8278,"tags=36%, list=24%, signal=27%","57084/11230/157724/320/6860/3766/196500/4915/57030/552/6812/6519/7200/57709/6507/4923/9368/246213/477/5592/4763/6509/6506/3776/18/7957"
"GO:0015740","GO:0015740","C4-dicarboxylate transport",28,0.574896327117747,1.81703948991834,0.00326201642463272,0.0461948334932293,0.0398648124775743,10159,"tags=61%, list=29%, signal=43%","157724/9058/84230/284111/2670/6519/6507/4923/23507/6509/6506/18/80131/6511/6558/7351/8604"
"GO:0070371","GO:0070371","ERK1 and ERK2 cascade",312,-0.341813216650831,-1.39244203041259,0.00325856143032459,0.0461948334932293,0.0398648124775743,8292,"tags=31%, list=24%, signal=24%","678/2149/55532/983/3383/2185/152007/2358/6850/4609/1969/5155/10253/55801/25865/1847/116/3636/341152/8792/3690/406884/2263/6366/389658/8685/10636/9965/168667/84868/1846/8820/1490/81848/91662/2492/9290/1848/1116/26281/284/1906/3491/6754/64127/2264/7066/5788/5777/3375/407012/5156/728/6464/8829/467/285016/177/11117/59272/10268/1880/2249/3357/8600/10347/64170/10392/6363/406922/406913/2261/59341/2324/23779/407010/81610/5734/406937/3553/374403/407018/407006/6348/128239/6504/6098/1236/494336/406961/574506/171389/3976/8074/2244/2266"
"GO:0070507","GO:0070507","regulation of microtubule cytoskeleton organization",165,0.356212006202994,1.53353595612752,0.00327699806013894,0.0463031761696589,0.0399583090907793,9860,"tags=41%, list=28%, signal=30%","4130/25999/11075/4131/10982/10382/859/2931/79187/324/4137/27124/79969/11076/50861/26586/2932/4135/11170/23271/100506658/89927/58497/2042/2011/5058/6491/6314/221150/5048/636/79884/55521/2770/55605/22974/81551/4204/23636/5563/9793/1213/1778/4133/8851/220134/79866/5879/22924/28964/1946/10263/57551/79998/1639/348235/79598/122060/6683/29899/22919/23332/3925/26054/55835/23122/9525/92421"
"GO:1900046","GO:1900046","regulation of hemostasis",70,-0.474572144664844,-1.60365750378713,0.00333969803098386,0.0470837784903885,0.0406319464389906,8640,"tags=47%, list=25%, signal=35%","7391/928/2149/10019/2160/462/5627/5155/302/7103/6484/3818/5327/5196/3848/7056/7057/3170/1906/2152/2161/5156/11117/84034/239/5329/114897/5328/5054/1311/2244/2266/350"
"GO:0042692","GO:0042692","muscle cell differentiation",422,0.272655088110054,1.2672390028171,0.00337690889713462,0.0475023532167088,0.0409931643872068,6676,"tags=25%, list=19%, signal=21%","4633/4892/4604/58/4617/8048/7138/150572/4618/389827/6910/6469/493829/6123/10398/7345/348093/4606/3084/93649/8557/607/8538/859/442721/2931/93166/5629/3479/57462/627/9472/4654/6662/4624/92304/7490/2254/6899/101929726/406892/7373/10529/6474/84700/2318/58529/552/4856/7140/287/30846/144165/113622/10818/8506/376132/659/51778/688/7504/79933/55553/255743/3670/338599/4205/6548/4656/130827/23493/4086/84466/488/50507/187/1465/25802/577/93145/29767/8554/85461/6546/3756/2627/8470/5239/8516/137868/9149/7248/5592/84665/1909/405754/5532/56603/5925/6443/22954/4193/4868/4204/785/131377"
"GO:0098900","GO:0098900","regulation of action potential",61,0.458487756470442,1.66698821236445,0.00342210199533512,0.0480311026723036,0.0414494599575328,6697,"tags=48%, list=19%, signal=38%","3747/2257/948/10021/859/51305/3777/2702/6262/857/3786/29119/287/6508/3759/801/6548/488/781/3745/808/6869/9722/348980/3728/1829/1141/4204/6331"
"GO:0030183","GO:0030183","B cell differentiation",141,-0.407740654602813,-1.5265747219359,0.00345496739545101,0.0482778187382048,0.0416623688254433,9332,"tags=40%, list=27%, signal=29%","4242/602/5897/3635/10758/5771/6482/3623/150372/7494/3955/3398/678/2146/2322/2185/3071/6850/56833/100/407975/6929/578/64332/112616/974/28514/939/604/100141515/84433/3574/695/5788/5777/3718/2355/2213/10673/10312/22806/1880/3394/930/159296/5450/7412/343/3569/3589/973/23529/931/3507/3578/115352"
"GO:0050921","GO:0050921","positive regulation of chemotaxis",146,-0.401907942411837,-1.51439816084263,0.00345033607186462,0.0482778187382048,0.0416623688254433,9592,"tags=38%, list=28%, signal=27%","2150/7422/3603/6278/8995/2155/729230/3570/9048/7114/1235/7941/2185/5025/3071/2358/5155/4908/25865/6375/2833/6810/6387/9647/6366/51561/719/7852/3592/7057/245937/4192/1906/2152/1240/1233/5156/728/8829/177/10563/6363/59341/3627/6352/3569/8740/6348/6504/1236/3929/5054/6351/3576/6354"
"GO:0010642","GO:0010642","negative regulation of platelet-derived growth factor receptor signaling pathway",13,0.721335234143235,1.85835961284927,0.00350015197768591,0.0487588704750195,0.0420775026365206,2337,"tags=31%, list=7%, signal=29%","9370/347/93649/65009"
"GO:1902622","GO:1902622","regulation of neutrophil migration",48,-0.529509757298819,-1.69016876172492,0.0035048333115356,0.0487588704750195,0.0420775026365206,7827,"tags=42%, list=23%, signal=32%","3071/56833/6375/6366/51561/719/4192/1906/2529/64127/728/407008/7130/6363/3554/27202/101/1236/3929/3576"
"GO:0051481","GO:0051481","negative regulation of cytosolic calcium ion concentration",15,0.7055583134643,1.87965610296823,0.00352802038883097,0.0489735753315525,0.0422627867515715,7137,"tags=53%, list=21%, signal=42%","2056/1813/3777/4988/3741/6546/477/490"
"GO:0006164","GO:0006164","purine nucleotide biosynthetic process",195,0.332283609359017,1.45007460890369,0.00353743242826046,0.0489965421423094,0.0422826064485981,1624,"tags=7%, list=5%, signal=6%","4508/4535/4509/3948/4538/4539/4536/4537/23057/4541/4540/160728/4879"
"GO:0043370","GO:0043370","regulation of CD4-positive, alpha-beta T cell differentiation",63,-0.485158920483409,-1.62337997892319,0.00354650920350898,0.0490147749001372,0.0422983407941253,9696,"tags=51%, list=28%, signal=37%","246778/54440/8995/3142/301/861/4092/3071/51043/865/64332/3594/3606/51561/604/2625/3593/864/64410/3726/6776/84807/3718/3458/10538/6363/3566/114548/941/969/80149/30009"
"GO:0097090","GO:0097090","presynaptic membrane organization",11,0.753091018814958,1.83666235911796,0.00358559100998387,0.0492686720909927,0.0425174467663011,7256,"tags=82%, list=21%, signal=65%","54413/57502/6900/57555/5789/9378/11141/4038/22871"
"GO:0010765","GO:0010765","positive regulation of sodium ion transport",35,0.551357636624922,1.8225168085979,0.00359608262095434,0.0492686720909927,0.0425174467663011,8684,"tags=49%, list=25%, signal=36%","2257/6330/6327/55800/482/6324/288/53826/6548/53828/481/6331/1272/65267/1756/54997/5348"
"GO:0006586","GO:0006586","indolalkylamine metabolic process",13,-0.732945087266554,-1.72546611193225,0.0035850774952846,0.0492686720909927,0.0425174467663011,2251,"tags=38%, list=6%, signal=36%","438/8942/169355/3620/6999"
"GO:0055006","GO:0055006","cardiac cell development",92,0.406844862698815,1.59085770045206,0.00358836281299464,0.0492686720909927,0.0425174467663011,4447,"tags=23%, list=13%, signal=20%","4633/4892/8048/6910/8557/859/2931/5629/3479/9472/4624/7373/10529/6474/84700/144165/113622/376132/3670/4205/23493"
"GO:0007159","GO:0007159","leukocyte cell-cell adhesion",423,-0.328923139908954,-1.37734141641899,0.00362715422191144,0.0495868096657849,0.0427919903418943,9438,"tags=34%, list=27%, signal=25%","11314/3549/8995/6693/29108/5897/3958/5771/3678/2113/729230/7494/7430/3142/6385/3683/50848/923/301/567/861/6603/3383/240/4860/4092/3654/3071/6850/11151/51043/100/1051/3695/7704/6793/3707/865/6375/2131/3559/6387/64332/56244/3481/6484/3594/2650/3606/3037/6366/283234/939/51561/2615/57162/604/3600/2625/3592/84868/6370/23308/4192/8631/3593/864/64410/407030/6280/84433/3574/55423/11326/54900/2529/406890/64127/6776/84807/56253/7805/5788/3689/1326/5777/7409/64926/3112/10077/3718/177/7297/406938/3458/8808/10673/126259/10148/3932/83706/146850/8600/6363/22914/3566/114548/100528032/11006/29851/8013/940/941/912/5105/399/7412/3575/6347/6352/9840/1960/3569/5133/8764/969/3553/8740/10288/407018/116844/407006/101/2267/26279/80149/30009/6504/7535/1236/1493/6401/3620/10859"
